character,pinyin,definition_en,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
琬,wǎn,ensign of royalty,General 7000,3935.0,6185.0,3.258139477721875,99.76378004148158,,3575.0,False,True,True,"7000, corpus"
谙,ān,to be versed in; to know well,General 7000,3936.0,6174.0,3.2523448885133153,99.76410527597044,,5558.0,False,True,True,"7000, corpus"
啕,táo,(bound form) to wail,General 7000,3937.0,6152.0,3.240755710096196,99.76442935154145,,831.0,False,True,True,"7000, corpus"
轶,yì,,General 7000,3938.0,6150.0,3.2397021484219124,99.76475332175629,,5819.0,False,True,True,"7000, corpus"
搪,táng,to keep out; to hold off; to ward off; to evade; to spread; to coat; to smear; to daub,General 7000,3939.0,6143.0,3.2360146825619203,99.76507692322454,1344.0,2217.0,True,True,True,"3500, 7000, corpus"
陇,lǒng,short name for Gansu 甘肅|甘肃[Gan1 su4],General 7000,3940.0,6141.0,3.2349611208876365,99.76540041933663,,6405.0,False,True,True,"7000, corpus"
纨,wán,(literary) fine white silk; delicate silk fabric,General 7000,3941.0,6138.0,3.233380778376211,99.76572375741446,,4345.0,False,True,True,"7000, corpus"
膺,yīng,breast; receive,General 7000,3942.0,6134.0,3.2312736550276444,99.76604688477997,,4737.0,False,True,True,"7000, corpus"
皋,gāo,bank; marsh,General 7000,3943.0,6131.0,3.229693312516219,99.76636985411122,,3794.0,False,True,True,"7000, corpus"
霭,ǎi,mist; haze; cloudy sky,General 7000,3944.0,6123.0,3.225479065819085,99.7666924020178,,6486.0,False,True,True,"7000, corpus"
呓,yì,to talk in one's sleep,General 7000,3945.0,6086.0,3.205988174844839,99.76701300083528,,704.0,False,True,True,"7000, corpus"
橄,gǎn,used in 橄欖|橄榄[gan3 lan3],General 7000,3946.0,6085.0,3.2054613940076973,99.76733354697468,1642.0,2741.0,True,True,True,"3500, 7000, corpus"
纶,lún,to classify; to twist silk; silk thread,General 7000,3947.0,6061.0,3.192818653916295,99.76765282884007,,4358.0,False,True,True,"7000, corpus"
垛,duǒ,battlement; target,General 7000,3948.0,6052.0,3.1880776263820185,99.76797163660271,660.0,1050.0,True,True,True,"3500, 7000, corpus"
嗫,niè,move the mouth as in speaking,General 7000,3949.0,6049.0,3.1864972838705934,99.7682902863311,,901.0,False,True,True,"7000, corpus"
盅,zhōng,handleless cup; goblet,General 7000,3950.0,6047.0,3.18544372219631,99.76860883070331,2120.0,3806.0,True,True,True,"3500, 7000, corpus"
拄,zhǔ,to lean on; to prop on,General 7000,3951.0,6044.0,3.1838633796848845,99.76892721704128,1225.0,2048.0,True,True,True,"3500, 7000, corpus"
踝,huái,ankle,General 7000,3952.0,6039.0,3.1812294754991757,99.76924533998883,,5744.0,False,True,True,"7000, corpus"
臧,zāng,surname Zang,General 7000,3953.0,6025.0,3.173854543779191,99.76956272544321,,4749.0,False,True,True,"7000, corpus"
淅,xī,"(onom.) sound of rain, sleet etc",General 7000,3954.0,6023.0,3.1728009821049072,99.76988000554142,,3074.0,False,True,True,"7000, corpus"
岌,jí,lofty peak; perilous,General 7000,3955.0,6018.0,3.1701670779191984,99.77019702224922,,1474.0,False,True,True,"7000, corpus"
岱,dài,Mt Tai in Shandong; same as 泰山,General 7000,3956.0,6015.0,3.168586735407773,99.77051388092276,,1491.0,False,True,True,"7000, corpus"
璞,pú,unpolished gem,General 7000,3957.0,6014.0,3.1680599545706314,99.77083068691822,,3611.0,False,True,True,"7000, corpus"
缄,jiān,(wooden) box; cup; letter,General 7000,3958.0,6013.0,3.1675331737334895,99.7711474402356,,4431.0,False,True,True,"7000, corpus"
秧,yāng,sapling; seedling; sprout; (esp.) rice seedling; stem; stalk; vine; baby livestock; fry; (dialect) to raise; to cultivate (plants or animals),General 7000,3959.0,5967.0,3.143301255224968,99.77146177036111,2254.0,4082.0,True,True,True,"3500, 7000, corpus"
翱,áo,see 翱翔[ao2 xiang2],General 7000,3960.0,5945.0,3.131712076807849,99.7717749415688,,4542.0,False,True,True,"7000, corpus"
卤,lǔ,to stew in soy sauce and spices,General 7000,3961.0,5943.0,3.130658515133565,99.77208800742031,402.0,577.0,True,True,True,"3500, 7000, corpus"
逅,hòu,used in 邂逅[xie4 hou4],General 7000,3962.0,5938.0,3.1280246109478567,99.7724008098814,,5908.0,False,True,True,"7000, corpus"
靥,yè,dimple,General 7000,3963.0,5938.0,3.1280246109478567,99.7727136123425,,6501.0,False,True,True,"7000, corpus"
磐,pán,firm; stable; rock,General 7000,3964.0,5916.0,3.1164354325307375,99.77302525588576,,4002.0,False,True,True,"7000, corpus"
壑,hè,gully; ravine; Taiwan pr. [huo4],General 7000,3965.0,5914.0,3.115381870856454,99.77333679407285,,1139.0,False,True,True,"7000, corpus"
斓,lán,used in 斑斕|斑斓[ban1 lan2],General 7000,3966.0,5911.0,3.1138015283450287,99.77364817422568,,2314.0,False,True,True,"7000, corpus"
翊,yì,assist; ready to fly; respect,General 7000,3967.0,5899.0,3.107480158299327,99.77395892224152,,4525.0,False,True,True,"7000, corpus"
挛,luán,(bound form) (of muscles) to cramp; to spasm,General 7000,3968.0,5894.0,3.1048462541136184,99.77426940686694,,2100.0,False,True,True,"7000, corpus"
琰,yǎn,gem; glitter of gems,General 7000,3969.0,5886.0,3.1006320074164844,99.77457947006768,,3578.0,False,True,True,"7000, corpus"
叁,sān,three (banker's anti-fraud numeral),General 7000,3970.0,5883.0,3.0990516649050592,99.77488937523417,429.0,615.0,True,True,True,"3500, 7000, corpus"
佗,tuó,carry on the back,General 7000,3971.0,5875.0,3.0948374182079244,99.77519885897598,,187.0,False,True,True,"7000, corpus"
阖,hé,door; to close; whole,General 7000,3972.0,5863.0,3.0885160481622234,99.7755077105808,,6379.0,False,True,True,"7000, corpus"
戬,jiǎn,carry to the utmost; to cut,General 7000,3973.0,5852.0,3.082721458953664,99.7758159827267,,1972.0,False,True,True,"7000, corpus"
怂,sǒng,used in 慫恿|怂恿[song3 yong3]; (literary) terrified,General 7000,3974.0,5852.0,3.082721458953664,99.7761242548726,,1780.0,False,True,True,"7000, corpus"
汲,jí,surname Ji,General 7000,3975.0,5849.0,3.0811411164422386,99.77643236898425,,2892.0,False,True,True,"7000, corpus"
垠,yín,limit; border; river bank,General 7000,3976.0,5840.0,3.076400088907963,99.77674000899313,,1053.0,False,True,True,"7000, corpus"
迥,jiǒng,distant,General 7000,3977.0,5833.0,3.07271262304797,99.77704728025543,,5890.0,False,True,True,"7000, corpus"
咛,níng,to enjoin,General 7000,3978.0,5821.0,3.066391253002269,99.77735391938073,,742.0,False,True,True,"7000, corpus"
邂,xiè,used in 邂逅[xie4 hou4],General 7000,3979.0,5821.0,3.066391253002269,99.77766055850603,,5963.0,False,True,True,"7000, corpus"
杞,qǐ,"Qi, a Zhou Dynasty vassal state; surname Qi",General 7000,3980.0,5807.0,3.059016321282284,99.77796646013816,,2489.0,False,True,True,"7000, corpus"
痘,dòu,pimple; pustule,General 7000,3981.0,5797.0,3.053748512910866,99.77827183498945,2092.0,3728.0,True,True,True,"3500, 7000, corpus"
臊,sāo,to smell of urine (or sweat etc),General 7000,3982.0,5795.0,3.0526949512365826,99.77857710448458,2590.0,4744.0,True,True,True,"3500, 7000, corpus"
藕,ǒu,root of lotus,General 7000,3983.0,5784.0,3.046900362028023,99.77888179452079,2745.0,5133.0,True,True,True,"3500, 7000, corpus"
湄,méi,(literary) shore; coast; bank,General 7000,3984.0,5774.0,3.041632553656606,99.77918595777615,,3123.0,False,True,True,"7000, corpus"
媲,pì,to match; to pair,General 7000,3985.0,5774.0,3.041632553656606,99.77949012103151,,1297.0,False,True,True,"7000, corpus"
癞,lài,scabies; skin disease,General 7000,3986.0,5773.0,3.041105772819464,99.77979423160879,2108.0,3781.0,True,True,True,"3500, 7000, corpus"
辄,zhé,then; at once; always; (archaic) luggage rack on a chariot,General 7000,3987.0,5766.0,3.037418306959471,99.78009797343948,,5833.0,False,True,True,"7000, corpus"
獒,áo,(bound form) mastiff,General 7000,3988.0,5756.0,3.0321504985880536,99.78040118848934,,3504.0,False,True,True,"7000, corpus"
恪,kè,surname Ke,General 7000,3989.0,5751.0,3.0295165944023448,99.78070414014877,,1828.0,False,True,True,"7000, corpus"
砾,lì,(bound form) gravel; small stone,General 7000,3990.0,5747.0,3.0274094710537773,99.78100688109588,2190.0,3951.0,True,True,True,"3500, 7000, corpus"
痉,jìng,spasm,General 7000,3991.0,5743.0,3.025302347705211,99.78130941133065,,3722.0,False,True,True,"7000, corpus"
吒,zhā,"used for the sound ""zha"" in the names of certain legendary figures (e.g. 哪吒[Ne2 zha1]); Taiwan pr. [zha4]",General 7000,3992.0,5743.0,3.025302347705211,99.78161194156543,,,False,False,True,corpus
蜕,tuì,skin cast off during molting; exuvia; to pupate; to molt; to slough; to cast off an old skin or shell,General 7000,3993.0,5742.0,3.0247755668680685,99.78191441912212,2789.0,5231.0,True,True,True,"3500, 7000, corpus"
椰,yē,(bound form) coconut palm; Taiwan pr. [ye2],General 7000,3994.0,5739.0,3.0231952243566433,99.78221673864455,1618.0,2674.0,True,True,True,"3500, 7000, corpus"
仨,sā,three (colloquial equivalent of 三個|三个),General 7000,3995.0,5719.0,3.012659607613808,99.78251800460531,,132.0,False,True,True,"7000, corpus"
纣,zhòu,"Zhou, pejorative name given posthumously to the last king of the Shang dynasty, King Zhou of Shang 商紂王|商纣王[Shang1 Zhou4 Wang2] (the name refers to a crupper 紂|纣[zhou4], the piece of horse tack most likely to be soiled by the horse)",General 7000,3996.0,5710.0,3.0079185800795316,99.78281879646332,,4340.0,False,True,True,"7000, corpus"
馁,něi,(bound form) hungry; starving; (bound form) dispirited; (literary) (of fish) putrid,General 7000,3997.0,5700.0,3.0026507717081143,99.78311906154049,3410.0,6633.0,True,True,True,"3500, 7000, corpus"
镐,gǎo,a pick,General 7000,3998.0,5696.0,3.000543648359547,99.78341911590533,3258.0,6300.0,True,True,True,"3500, 7000, corpus"
蜈,wú,used in 蜈蚣[wu2 gong1],General 7000,3999.0,5696.0,3.000543648359547,99.78371917027017,2786.0,5224.0,True,True,True,"3500, 7000, corpus"
窈,yǎo,,General 7000,4000.0,5693.0,2.9989633058481218,99.78401906660076,,4128.0,False,True,True,"7000, corpus"
說,shuō,,General 7000,4001.0,5687.0,2.995802620825271,99.78431864686284,,,False,False,True,corpus
秤,chèng,steelyard balance; Roman balance; CL:臺|台[tai2],General 7000,4002.0,5682.0,2.993168716639562,99.7846179637345,2252.0,4080.0,True,True,True,"3500, 7000, corpus"
桢,zhēn,(old) privet (genus Ligustrum); (bound form) (old) wooden support placed at the ends of a wall during construction; (fig.) mainstay; pillar; backbone,General 7000,4003.0,5681.0,2.9926419358024203,99.78491722792809,,2610.0,False,True,True,"7000, corpus"
粱,liáng,sorghum,General 7000,4004.0,5673.0,2.9884276891052863,99.785216070697,2362.0,4296.0,True,True,True,"3500, 7000, corpus"
辐,fú,spoke of a wheel,General 7000,4005.0,5668.0,2.9857937849195775,99.7855146500755,3078.0,5845.0,True,True,True,"3500, 7000, corpus"
悖,bèi,to go against; to be contrary to; perverse; rebellious,General 7000,4006.0,5666.0,2.9847402232452938,99.78581312409783,,1850.0,False,True,True,"7000, corpus"
涔,cén,overflow; rainwater; tearful,General 7000,4007.0,5665.0,2.9842134424081523,99.78611154544207,,3048.0,False,True,True,"7000, corpus"
偕,xié,in company with,General 7000,4008.0,5650.0,2.9763117298510253,99.78640917661505,,297.0,False,True,True,"7000, corpus"
渭,wèi,the Wei River in Shaanxi through the Guanzhong Plain 關中平原|关中平原[Guan1 zhong1 Ping2 yuan2],General 7000,4009.0,5648.0,2.975258168176742,99.78670670243187,,3116.0,False,True,True,"7000, corpus"
汴,biàn,name of a river in Henan; Henan,General 7000,4010.0,5636.0,2.9689367981310406,99.78700359611169,,2893.0,False,True,True,"7000, corpus"
蜴,yì,used in 蜥蜴[xi1 yi4],General 7000,4011.0,5628.0,2.9647225514339066,99.78730006836683,,5244.0,False,True,True,"7000, corpus"
桅,wéi,mast,General 7000,4012.0,5611.0,2.9557672772024963,99.78759564509456,1576.0,2597.0,True,True,True,"3500, 7000, corpus"
隅,yú,corner,General 7000,4013.0,5608.0,2.9541869346910707,99.78789106378802,3311.0,6429.0,True,True,True,"3500, 7000, corpus"
卯,mǎo,"mortise (slot cut into wood to receive a tenon); 4th earthly branch: 5–7 a.m., 2nd solar month (6th March–4th April), Year of the Rabbit; ancient Chinese compass point: 90° (east)",General 7000,4014.0,5587.0,2.9431245371110935,99.78818537624173,,582.0,False,True,True,"7000, corpus"
骜,ào,a noble steed (literary); (of a horse) untamed; (fig.) (of a person) headstrong; Taiwan pr. [ao2],General 7000,4015.0,5585.0,2.94207097543681,99.78847958333927,,6701.0,False,True,True,"7000, corpus"
孚,fú,to trust; to believe in,General 7000,4016.0,5574.0,2.9362763862282506,99.7887732109779,,1334.0,False,True,True,"7000, corpus"
禺,yú,(archaic) district; (old) type of monkey,General 7000,4017.0,5565.0,2.9315353586939743,99.78906636451376,,4063.0,False,True,True,"7000, corpus"
琥,hǔ,used in 琥珀[hu3 po4],General 7000,4018.0,5562.0,2.929955016182549,99.78935936001538,,3570.0,False,True,True,"7000, corpus"
阚,hǎn,surname Kan,General 7000,4019.0,5558.0,2.927847892833982,99.78965214480466,,6383.0,False,True,True,"7000, corpus"
杵,chǔ,pestle; to poke,General 7000,4020.0,5556.0,2.926794331159699,99.78994482423778,,2502.0,False,True,True,"7000, corpus"
掖,yē,to tuck (into a pocket); to hide; to conceal,General 7000,4021.0,5553.0,2.9252139886482733,99.79023734563664,1309.0,2156.0,True,True,True,"3500, 7000, corpus"
畸,jī,lopsided; unbalanced; abnormal; irregular; odd fractional remnant,General 7000,4022.0,5545.0,2.9209997419511393,99.79052944561083,2071.0,3679.0,True,True,True,"3500, 7000, corpus"
晔,yè,bright light; to sparkle,General 7000,4023.0,5540.0,2.91836583776543,99.7908212821946,,2398.0,False,True,True,"7000, corpus"
婀,ē,graceful; willowy; unstable,General 7000,4024.0,5532.0,2.914151591068296,99.79111269735371,,1276.0,False,True,True,"7000, corpus"
菡,hàn,lotus blossom,General 7000,4025.0,5512.0,2.9036159743254606,99.79140305895115,,4989.0,False,True,True,"7000, corpus"
噶,gá,phonetic ga (used in rendering Tibetan and Mongolian sounds); Tibetan Ge: language of Buddha; (dialect) final particle similar to 了[le5] (esp. in Yunnan),General 7000,4026.0,5511.0,2.9030891934883187,99.7916933678705,,951.0,False,True,True,"7000, corpus"
昙,tán,dark clouds,General 7000,4027.0,5506.0,2.90045528930261,99.79198341339942,1443.0,2375.0,True,True,True,"3500, 7000, corpus"
坍,tān,to collapse,General 7000,4028.0,5505.0,2.899928508465468,99.79227340625027,,1014.0,False,True,True,"7000, corpus"
俑,yǒng,wooden figures buried with the dead,General 7000,4029.0,5497.0,2.895714261768334,99.79256297767645,,243.0,False,True,True,"7000, corpus"
滤,lǜ,to strain; to filter,General 7000,4030.0,5489.0,2.8915000150712,99.79285212767796,1861.0,3184.0,True,True,True,"3500, 7000, corpus"
侏,zhū,dwarf,General 7000,4031.0,5485.0,2.8893928917226326,99.79314106696714,,217.0,False,True,True,"7000, corpus"
潦,lǎo,flooded; heavy rain,General 7000,4032.0,5483.0,2.8883393300483493,99.79342990090014,1878.0,3221.0,True,True,True,"3500, 7000, corpus"
挲,sā,used in 摩挲[ma1 sa5],General 7000,4033.0,5475.0,2.8841250833512153,99.79371831340848,,2115.0,False,True,True,"7000, corpus"
覃,tán,surname Qin,General 7000,4034.0,5474.0,2.883598302514073,99.79400667323873,,5405.0,False,True,True,"7000, corpus"
硫,liú,sulfur (chemistry),General 7000,4035.0,5471.0,2.882017960002648,99.79429487503472,2195.0,3966.0,True,True,True,"3500, 7000, corpus"
俸,fèng,(bound form) salary; stipend,General 7000,4036.0,5469.0,2.8809643983283646,99.79458297147455,,264.0,False,True,True,"7000, corpus"
蟠,pán,to coil,General 7000,4037.0,5464.0,2.8783304941426553,99.79487080452397,,5295.0,False,True,True,"7000, corpus"
弋,yì,to shoot,General 7000,4038.0,5460.0,2.8762233707940883,99.79515842686105,,1679.0,False,True,True,"7000, corpus"
梆,bāng,watchman's rattle,General 7000,4039.0,5442.0,2.866741315725536,99.79544510099262,1590.0,2625.0,True,True,True,"3500, 7000, corpus"
驸,fù,prince consort,General 7000,4040.0,5442.0,2.866741315725536,99.7957317751242,,6669.0,False,True,True,"7000, corpus"
馀,yú,surname Yu,General 7000,4041.0,5430.0,2.860419945679835,99.79601781711877,,6632.0,False,True,True,"7000, corpus"
笈,jí,trunks (for books),General 7000,4042.0,5428.0,2.8593663840055514,99.79630375375717,,4168.0,False,True,True,"7000, corpus"
忱,chén,sincerity; honesty,General 7000,4043.0,5425.0,2.857786041494126,99.79658953236132,1062.0,1771.0,True,True,True,"3500, 7000, corpus"
恿,yǒng,used in 慫恿|怂恿[song3 yong3],General 7000,4044.0,5406.0,2.8477772055884323,99.79687431008189,,1842.0,False,True,True,"7000, corpus"
胥,xū,surname Xu,General 7000,4045.0,5376.0,2.831973780474179,99.79715750745994,,4651.0,False,True,True,"7000, corpus"
垦,kěn,to reclaim (land); to cultivate,General 7000,4046.0,5358.0,2.822491725405627,99.79743975663249,662.0,1058.0,True,True,True,"3500, 7000, corpus"
滢,yíng,clear; limpid (of water),General 7000,4047.0,5356.0,2.8214381637313437,99.79772190044886,,3183.0,False,True,True,"7000, corpus"
窕,tiǎo,"quiet and secluded; gentle, graceful, and elegant",General 7000,4048.0,5351.0,2.818804259545635,99.79800378087482,,4132.0,False,True,True,"7000, corpus"
滇,diān,short name for Yunnan 雲南|云南[Yun2 nan2],General 7000,4049.0,5347.0,2.816697136197068,99.79828545058844,,3168.0,False,True,True,"7000, corpus"
珅,shēn,a kind of jade,General 7000,4050.0,5345.0,2.815643574522784,99.79856701494589,,,False,False,True,corpus
邬,wū,surname Wu; ancient place name,General 7000,4051.0,5345.0,2.815643574522784,99.79884857930334,,5979.0,False,True,True,"7000, corpus"
圃,pǔ,garden; orchard,General 7000,4052.0,5339.0,2.8124828894999334,99.7991298275923,626.0,987.0,True,True,True,"3500, 7000, corpus"
咿,yī,(onom.) to squeak,General 7000,4053.0,5338.0,2.811956108662792,99.79941102320316,,761.0,False,True,True,"7000, corpus"
徙,xǐ,(literary) to change one's residence,General 7000,4054.0,5331.0,2.8082686428027994,99.79969185006745,1045.0,1737.0,True,True,True,"3500, 7000, corpus"
瘴,zhàng,malaria; miasma,General 7000,4055.0,5331.0,2.8082686428027994,99.79997267693173,,3768.0,False,True,True,"7000, corpus"
舫,fǎng,2 boats lashed together; large boat,General 7000,4056.0,5324.0,2.8045811769428073,99.80025313504943,,4776.0,False,True,True,"7000, corpus"
嗝,gé,hiccup; belch,General 7000,4057.0,5321.0,2.8030008344313817,99.80053343513288,,891.0,False,True,True,"7000, corpus"
泞,nìng,muddy,General 7000,4058.0,5314.0,2.799313368571389,99.80081336646974,1748.0,2952.0,True,True,True,"3500, 7000, corpus"
藐,miǎo,to despise; small,General 7000,4059.0,5308.0,2.7961526835485384,99.8010929817381,2744.0,5131.0,True,True,True,"3500, 7000, corpus"
